HCHO_Amount,Location,Present_Date,Next_Date,Month,Average Temperature(°C)
0.0002239801836584,Colombo,2022-03-21,2022-03-22,March,27.4
0.000108541975613,Colombo,2022-03-22,2022-03-23,March,27.4
9.18776857829536e-05,Colombo,2022-03-23,2022-03-24,March,27.4
0.000159676876316,Colombo,2022-03-24,2022-03-25,March,27.4
0.0002850683208567,Colombo,2022-03-25,2022-03-26,March,27.4
0.000249042049217,Colombo,2022-03-27,2022-03-28,March,27.4
0.0002113036406397,Colombo,2022-03-28,2022-03-29,March,27.4
0.0001980891761411,Colombo,2022-03-29,2022-03-30,March,27.4
0.0001312764973352,Colombo,2022-03-30,2022-03-31,March,27.4
0.0001555551093327,Colombo,2022-03-31,2022-04-01,March,27.4
0.0001761931928653,Colombo,2022-04-01,2022-04-02,April,27.3
0.0001405963998943,Colombo,2022-04-02,2022-04-03,April,27.3
0.0001703569748149,Colombo,2022-04-03,2022-04-04,April,27.3
0.0002297686056303,Colombo,2022-04-04,2022-04-05,April,27.3
4.9991247948800566e-05,Colombo,2022-04-05,2022-04-06,April,27.3
0.0001629930408066,Colombo,2022-04-06,2022-04-07,April,27.3
0.0001857936875374,Colombo,2022-04-07,2022-04-08,April,27.3
0.0003044717250423,Colombo,2022-04-13,2022-04-14,April,27.3
8.205374538833605e-05,Colombo,2022-04-14,2022-04-15,April,27.3
7.748130993148584e-05,Colombo,2022-04-15,2022-04-16,April,27.3
0.0001515852218265,Colombo,2022-04-16,2022-04-17,April,27.3
7.891535287230517e-05,Colombo,2022-04-17,2022-04-18,April,27.3
0.000118469092445,Colombo,2022-04-18,2022-04-19,April,27.3
0.0001613819998512,Colombo,2022-04-20,2022-04-21,April,27.3
0.0002217156450816,Colombo,2022-04-21,2022-04-22,April,27.3
0.0001954804763636,Colombo,2022-04-23,2022-04-24,April,27.3
0.0001030413872639,Colombo,2022-04-24,2022-04-25,April,27.3
0.0001454763492164,Colombo,2022-04-26,2022-04-27,April,27.3
0.0001702247955731,Colombo,2022-04-28,2022-04-29,April,27.3
0.0001210862777433,Colombo,2022-04-29,2022-04-30,April,27.3
0.0001227727663618,Colombo,2022-04-30,2022-05-01,April,27.3
0.0003810527459853,Colombo,2022-05-01,2022-05-02,May,27.0
2.5120632799905263e-05,Colombo,2022-05-02,2022-05-03,May,27.0
0.000255781741749,Colombo,2022-05-03,2022-05-04,May,27.0
0.00013243249007,Colombo,2022-05-04,2022-05-05,May,27.0
0.0002784503761985,Colombo,2022-05-05,2022-05-06,May,27.0
0.0001245789879718,Colombo,2022-05-07,2022-05-08,May,27.0
5.518234660453233e-05,Colombo,2022-05-08,2022-05-09,May,27.0
0.0002736832600715,Colombo,2022-05-09,2022-05-10,May,27.0
0.000273861030323,Colombo,2022-05-10,2022-05-11,May,27.0
0.000178574209603,Colombo,2022-05-11,2022-05-12,May,27.0
8.314432120215452e-05,Colombo,2022-05-15,2022-05-16,May,27.0
0.0001191861456916,Colombo,2022-05-16,2022-05-17,May,27.0
6.186188251343297e-05,Colombo,2022-05-17,2022-05-18,May,27.0
0.0001694280737546,Colombo,2022-05-18,2022-05-19,May,27.0
0.0001018563365136,Colombo,2022-05-19,2022-05-20,May,27.0
0.0001269854610317,Colombo,2022-05-20,2022-05-21,May,27.0
0.0001035452744245,Colombo,2022-05-21,2022-05-22,May,27.0
0.0001079677357605,Colombo,2022-05-22,2022-05-23,May,27.0
7.447266785207117e-05,Colombo,2022-05-23,2022-05-24,May,27.0
0.0001238353213788,Colombo,2022-05-25,2022-05-26,May,27.0
0.0001835853997126,Colombo,2022-06-02,2022-06-03,June,26.7
0.000150307099675,Colombo,2022-06-03,2022-06-04,June,26.7
9.414807926921688e-05,Colombo,2022-06-04,2022-06-05,June,26.7
0.0001237584929397,Colombo,2022-06-05,2022-06-06,June,26.7
0.0001682041611953,Colombo,2022-06-06,2022-06-07,June,26.7
4.1248019010829026e-05,Colombo,2022-06-08,2022-06-09,June,26.7
0.000133666305349,Colombo,2022-06-10,2022-06-11,June,26.7
2.5759056943250888e-05,Colombo,2022-06-13,2022-06-14,June,26.7
0.0001211772552382,Colombo,2022-06-14,2022-06-15,June,26.7
0.0002449956825611,Colombo,2022-06-15,2022-06-16,June,26.7
0.0001283276927447,Colombo,2022-06-17,2022-06-18,June,26.7
0.0001097707382185,Colombo,2022-06-18,2022-06-19,June,26.7
0.0001444560782518,Colombo,2022-06-19,2022-06-20,June,26.7
5.598069042102164e-05,Colombo,2022-06-20,2022-06-21,June,26.7
0.0001282065965869,Colombo,2022-06-21,2022-06-22,June,26.7
0.0001078351490173,Colombo,2022-06-22,2022-06-23,June,26.7
0.0001041684500254,Colombo,2022-06-23,2022-06-24,June,26.7
3.9249972641674216e-05,Colombo,2022-06-25,2022-06-26,June,26.7
0.0001253731642065,Colombo,2022-06-26,2022-06-27,June,26.7
7.708686326257748e-05,Colombo,2022-06-27,2022-06-28,June,26.7
7.225822512719809e-05,Colombo,2022-06-28,2022-06-29,June,26.7
0.0001633230413219,Colombo,2022-06-29,2022-06-30,June,26.7
7.553708098895043e-05,Colombo,2022-07-01,2022-07-02,July,26.4
9.99027496473259e-05,Colombo,2022-07-02,2022-07-03,July,26.4
5.6132880010065345e-05,Colombo,2022-07-04,2022-07-05,July,26.4
0.0001305926767678,Colombo,2022-07-05,2022-07-06,July,26.4
7.671319464622945e-05,Colombo,2022-07-08,2022-07-09,July,26.4
8.206146864728497e-05,Colombo,2022-07-09,2022-07-10,July,26.4
6.704650979059643e-06,Colombo,2022-07-12,2022-07-13,July,26.4
5.6466770206948375e-05,Colombo,2022-07-13,2022-07-14,July,26.4
0.0001044581712675,Colombo,2022-07-14,2022-07-15,July,26.4
0.0001383958651517,Colombo,2022-07-20,2022-07-21,July,26.4
8.822001896596733e-05,Colombo,2022-07-23,2022-07-24,July,26.4
4.305931188681326e-05,Colombo,2022-07-25,2022-07-26,July,26.4
0.0002091900720085,Colombo,2022-07-26,2022-07-27,July,26.4
0.0002729428244856,Colombo,2022-07-28,2022-07-29,July,26.4
0.0001202865665086,Colombo,2022-07-30,2022-07-31,July,26.4
3.971577425658494e-05,Colombo,2022-07-31,2022-08-01,July,26.4
0.0001871836276022,Colombo,2022-08-05,2022-08-06,August,26.3
0.0001186620414866,Colombo,2022-08-07,2022-08-08,August,26.3
0.0001173246342255,Colombo,2022-08-08,2022-08-09,August,26.3
3.577834263232899e-05,Colombo,2022-08-09,2022-08-10,August,26.3
0.0001175267727031,Colombo,2022-08-10,2022-08-11,August,26.3
5.021919417175698e-05,Colombo,2022-08-11,2022-08-12,August,26.3
9.896694818219026e-05,Colombo,2022-08-12,2022-08-13,August,26.3
0.000119389931679,Colombo,2022-08-13,2022-08-14,August,26.3
0.000144861074528,Colombo,2022-08-14,2022-08-15,August,26.3
0.0001983977320966,Colombo,2022-08-15,2022-08-16,August,26.3
0.0002271587709642,Colombo,2022-08-16,2022-08-17,August,26.3
0.0001544886566656,Colombo,2022-08-18,2022-08-19,August,26.3
0.0001293053248016,Colombo,2022-08-19,2022-08-20,August,26.3
8.627663142205373e-05,Colombo,2022-08-20,2022-08-21,August,26.3
1.5000461895482705e-05,Colombo,2022-08-21,2022-08-22,August,26.3
5.0106186186515035e-05,Colombo,2022-08-22,2022-08-23,August,26.3
0.0001283124504349,Colombo,2022-08-23,2022-08-24,August,26.3
4.451051588118692e-05,Colombo,2022-08-24,2022-08-25,August,26.3
0.0001011638014948,Colombo,2022-08-25,2022-08-26,August,26.3
4.618392822722968e-05,Colombo,2022-08-28,2022-08-29,August,26.3
6.686288312300899e-05,Colombo,2022-08-29,2022-08-30,August,26.3
0.0002854885921046,Colombo,2022-08-30,2022-08-31,August,26.3
1.565693229198301e-05,Colombo,2022-09-01,2022-09-02,September,26.2
0.0001641597048961,Colombo,2022-09-03,2022-09-04,September,26.2
8.963632004252892e-05,Colombo,2022-09-04,2022-09-05,September,26.2
0.0002011365078404,Colombo,2022-09-09,2022-09-10,September,26.2
9.526850211364746e-05,Colombo,2022-09-10,2022-09-11,September,26.2
2.9657231478593723e-05,Colombo,2022-09-11,2022-09-12,September,26.2
0.000117942357241,Colombo,2022-09-12,2022-09-13,September,26.2
0.0001194556631222,Colombo,2022-09-14,2022-09-15,September,26.2
0.000118353033685,Colombo,2022-09-15,2022-09-16,September,26.2
6.67730233906734e-05,Colombo,2022-09-16,2022-09-17,September,26.2
0.0001177904513994,Colombo,2022-09-17,2022-09-18,September,26.2
6.779620784954384e-05,Colombo,2022-09-20,2022-09-21,September,26.2
9.969666763326336e-05,Colombo,2022-09-21,2022-09-22,September,26.2
4.330000450661065e-05,Colombo,2022-09-23,2022-09-24,September,26.2
0.0001142477185194,Colombo,2022-09-24,2022-09-25,September,26.2
0.0001264227674242,Colombo,2022-09-25,2022-09-26,September,26.2
0.0001198471071494,Colombo,2022-09-26,2022-09-27,September,26.2
8.919575350173417e-05,Colombo,2022-09-27,2022-09-28,September,26.2
9.7659064560315e-05,Colombo,2022-09-28,2022-09-29,September,26.2
4.887545280632972e-05,Colombo,2022-10-01,2022-10-02,October,26.1
0.0001337392812515,Colombo,2022-10-02,2022-10-03,October,26.1
0.0002220959406469,Colombo,2022-10-04,2022-10-05,October,26.1
0.0001123306889854,Colombo,2022-10-05,2022-10-06,October,26.1
0.0001200957438759,Colombo,2022-10-06,2022-10-07,October,26.1
0.0001594884198312,Colombo,2022-10-08,2022-10-09,October,26.1
3.742045062930536e-05,Colombo,2022-10-09,2022-10-10,October,26.1
0.0001419139244152,Colombo,2022-10-10,2022-10-11,October,26.1
6.093067180363016e-05,Colombo,2022-10-11,2022-10-12,October,26.1
0.0001370929537762,Colombo,2022-10-19,2022-10-20,October,26.1
7.301117473730344e-05,Colombo,2022-10-20,2022-10-21,October,26.1
8.680718300411579e-05,Colombo,2022-10-25,2022-10-26,October,26.1
0.0001734407756739,Colombo,2022-10-26,2022-10-27,October,26.1
0.0001996004798047,Colombo,2022-10-27,2022-10-28,October,26.1
0.0001792547375478,Colombo,2022-10-28,2022-10-29,October,26.1
0.0002761884564086,Colombo,2022-10-29,2022-10-30,October,26.1
0.0001309716753479,Colombo,2022-10-30,2022-10-31,October,26.1
0.0001119143780524,Colombo,2022-10-31,2022-11-01,October,26.1
3.077457940725442e-05,Colombo,2022-11-02,2022-11-03,November,25.8
0.0004343863741839,Colombo,2022-11-03,2022-11-04,November,25.8
8.559237242551563e-05,Colombo,2022-11-04,2022-11-05,November,25.8
0.0002227222410172,Colombo,2022-11-06,2022-11-07,November,25.8
0.0001723126037669,Colombo,2022-11-08,2022-11-09,November,25.8
0.000141347038108,Colombo,2022-11-09,2022-11-10,November,25.8
0.0001036606468695,Colombo,2022-11-13,2022-11-14,November,25.8
0.0001491014192855,Colombo,2022-11-14,2022-11-15,November,25.8
0.0002833004723424,Colombo,2022-11-16,2022-11-17,November,25.8
0.0001442376487557,Colombo,2022-11-17,2022-11-18,November,25.8
0.0001904435901629,Colombo,2022-11-18,2022-11-19,November,25.8
0.0001511303440183,Colombo,2022-11-22,2022-11-23,November,25.8
7.857260077207959e-05,Colombo,2022-11-23,2022-11-24,November,25.8
0.0001040901177472,Colombo,2022-11-24,2022-11-25,November,25.8
9.986190039853192e-05,Colombo,2022-11-25,2022-11-26,November,25.8
0.0002081014431352,Colombo,2022-11-26,2022-11-27,November,25.8
0.0001935237504272,Colombo,2022-11-27,2022-11-28,November,25.8
8.13541344469962e-05,Colombo,2022-11-28,2022-11-29,November,25.8
0.0002419659606366,Colombo,2022-11-29,2022-11-30,November,25.8
0.0001900755759192,Colombo,2022-11-30,2022-12-01,November,25.8
0.0002267515752639,Colombo,2022-12-01,2022-12-02,December,25.7
0.0001873431536758,Colombo,2022-12-02,2022-12-03,December,25.7
0.0001465157492286,Colombo,2022-12-03,2022-12-04,December,25.7
9.463952468845655e-05,Colombo,2022-12-04,2022-12-05,December,25.7
0.0001820833268962,Colombo,2022-12-05,2022-12-06,December,25.7
0.0001284734461699,Colombo,2022-12-06,2022-12-07,December,25.7
0.0001568694436659,Colombo,2022-12-13,2022-12-14,December,25.7
0.0002459941971244,Colombo,2022-12-14,2022-12-15,December,25.7
6.553380434996898e-05,Colombo,2022-12-15,2022-12-16,December,25.7
0.0001918605117242,Colombo,2022-12-16,2022-12-17,December,25.7
0.0002522981385178,Colombo,2022-12-17,2022-12-18,December,25.7
0.0001248609316056,Colombo,2022-12-20,2022-12-21,December,25.7
0.000193590239578,Colombo,2022-12-22,2022-12-23,December,25.7
1.7986231245991374e-05,Colombo,2022-12-24,2022-12-25,December,25.7
0.0001106029186976,Colombo,2022-12-26,2022-12-27,December,25.7
0.0001678065632554,Colombo,2022-12-27,2022-12-28,December,25.7
0.0001702071877245,Colombo,2022-12-28,2022-12-29,December,25.7
0.0002977802012511,Colombo,2022-12-29,2022-12-30,December,25.7
0.0002259556211245,Colombo,2022-12-30,2022-12-31,December,25.7
0.0002195330110993,Colombo,2023-01-01,2023-01-02,January,26.2
0.000210072803383,Colombo,2023-01-02,2023-01-03,January,26.2
0.0001599005386365,Colombo,2023-01-03,2023-01-04,January,26.2
0.0002422953012213,Colombo,2023-01-04,2023-01-05,January,26.2
0.0002767170438908,Colombo,2023-01-05,2023-01-06,January,26.2
6.85503448811268e-05,Colombo,2023-01-06,2023-01-07,January,26.2
0.0001428822234902,Colombo,2023-01-09,2023-01-10,January,26.2
0.0001209881834626,Colombo,2023-01-10,2023-01-11,January,26.2
0.000221139000211,Colombo,2023-01-11,2023-01-12,January,26.2
0.0002306530245038,Colombo,2023-01-12,2023-01-13,January,26.2
0.0003188729098136,Colombo,2023-01-13,2023-01-14,January,26.2
0.0002098181424171,Colombo,2023-01-14,2023-01-15,January,26.2
0.0002398517538864,Colombo,2023-01-15,2023-01-16,January,26.2
0.0002723411292624,Colombo,2023-01-16,2023-01-17,January,26.2
0.0002571520123029,Colombo,2023-01-18,2023-01-19,January,26.2
0.0002667527721204,Colombo,2023-01-19,2023-01-20,January,26.2
0.0001944332541662,Colombo,2023-01-20,2023-01-21,January,26.2
0.0001595275860796,Colombo,2023-01-25,2023-01-26,January,26.2
0.0002570194149372,Colombo,2023-01-26,2023-01-27,January,26.2
0.0002392130698381,Colombo,2023-01-27,2023-01-28,January,26.2
0.0001014222417886,Colombo,2023-01-28,2023-01-29,January,26.2
0.0001469398412098,Colombo,2023-01-29,2023-01-30,January,26.2
0.0003387802806245,Colombo,2023-02-04,2023-02-05,February,26.9
7.442722707856339e-05,Colombo,2023-02-05,2023-02-06,February,26.9
0.0002955471068557,Colombo,2023-02-08,2023-02-09,February,26.9
0.0001862642830333,Colombo,2023-02-10,2023-02-11,February,26.9
0.0002390622162093,Colombo,2023-02-11,2023-02-12,February,26.9
0.0002887936296956,Colombo,2023-02-12,2023-02-13,February,26.9
0.0001798614529444,Colombo,2023-02-14,2023-02-15,February,26.9
0.0001607955227888,Colombo,2023-02-15,2023-02-16,February,26.9
0.0002717534187798,Colombo,2023-02-16,2023-02-17,February,26.9
0.0001518825352081,Colombo,2023-02-17,2023-02-18,February,26.9
0.0002048813224622,Colombo,2023-02-18,2023-02-19,February,26.9
0.0001862742105269,Colombo,2023-02-19,2023-02-20,February,26.9
0.0001196318432687,Colombo,2023-02-21,2023-02-22,February,26.9
0.0002108888125532,Colombo,2023-02-22,2023-02-23,February,26.9
0.0002209372563877,Colombo,2023-02-23,2023-02-24,February,26.9
0.000312057257954,Colombo,2023-02-24,2023-02-25,February,26.9
0.0001738597190008,Colombo,2023-02-26,2023-02-27,February,26.9
0.0001132363496411,Colombo,2023-02-27,2023-02-28,February,26.9
0.0002413338673314,Colombo,2023-03-01,2023-03-02,March,27.4
0.0002561019714159,Colombo,2023-03-03,2023-03-04,March,27.4
0.0002040672229453,Colombo,2023-03-05,2023-03-06,March,27.4
0.0002425318673148,Colombo,2023-03-06,2023-03-07,March,27.4
0.0002795582531988,Colombo,2023-03-07,2023-03-08,March,27.4
0.000114448650753,Colombo,2023-03-08,2023-03-09,March,27.4
0.0002846265918292,Colombo,2023-03-09,2023-03-10,March,27.4
0.0003995998401847,Colombo,2023-03-11,2023-03-12,March,27.4
0.0001623864131762,Colombo,2023-03-12,2023-03-13,March,27.4
6.238638619821683e-05,Colombo,2023-03-13,2023-03-14,March,27.4
0.0002557811364314,Colombo,2023-03-14,2023-03-15,March,27.4
0.0003653998779163,Colombo,2023-03-15,2023-03-16,March,27.4
0.0002387790559438,Colombo,2023-03-16,2023-03-17,March,27.4
0.0002346914576476,Colombo,2023-03-17,2023-03-18,March,27.4
0.0001657164287779,Colombo,2023-03-18,2023-03-19,March,27.4
0.0001300704157381,Colombo,2023-03-19,2023-03-20,March,27.4
0.000134243627129,Colombo,2023-03-20,2023-03-21,March,27.4
0.0001353106950746,Colombo,2023-03-21,2023-03-22,March,27.4
9.233913584225328e-05,Colombo,2023-03-22,2023-03-23,March,27.4
0.0002426826190734,Colombo,2023-03-23,2023-03-24,March,27.4
0.0004017217600491,Colombo,2023-03-24,2023-03-25,March,27.4
0.0002571196706745,Colombo,2023-03-25,2023-03-26,March,27.4
0.0003344852302632,Colombo,2023-03-26,2023-03-27,March,27.4
0.0001275665120962,Colombo,2023-03-27,2023-03-28,March,27.4
0.0002766848366568,Colombo,2023-03-28,2023-03-29,March,27.4
3.4584791436822145e-05,Colombo,2023-03-29,2023-03-30,March,27.4
8.931601917643939e-05,Colombo,2023-03-30,2023-03-31,March,27.4
0.0001830858032529,Colombo,2023-03-31,2023-04-01,March,27.4
0.0002053332775388,Colombo,2023-04-01,2023-04-02,April,27.3
0.0001316035003588,Colombo,2023-04-02,2023-04-03,April,27.3
7.432237620743323e-05,Colombo,2023-04-03,2023-04-04,April,27.3
0.0002560234603121,Colombo,2023-04-04,2023-04-05,April,27.3
0.0001732416971208,Colombo,2023-04-05,2023-04-06,April,27.3
0.0003923904408689,Colombo,2023-04-06,2023-04-07,April,27.3
0.0002258557389368,Colombo,2023-04-07,2023-04-08,April,27.3
0.0003848615360151,Colombo,2023-04-08,2023-04-09,April,27.3
0.0002247290122479,Colombo,2023-04-09,2023-04-10,April,27.3
0.0002064825167298,Colombo,2023-04-10,2023-04-11,April,27.3
0.0001912068359012,Colombo,2023-04-11,2023-04-12,April,27.3
0.0002973597449659,Colombo,2023-04-12,2023-04-13,April,27.3
0.0002566936325812,Colombo,2023-04-13,2023-04-14,April,27.3
9.270199549247631e-05,Colombo,2023-04-15,2023-04-16,April,27.3
0.0001513378521025,Colombo,2023-04-16,2023-04-17,April,27.3
0.0001750330668689,Colombo,2023-04-17,2023-04-18,April,27.3
0.000285852725495,Colombo,2023-04-18,2023-04-19,April,27.3
9.52240811872514e-05,Colombo,2023-04-19,2023-04-20,April,27.3
0.0001103179267486,Colombo,2023-04-20,2023-04-21,April,27.3
0.0001546529644521,Colombo,2023-04-21,2023-04-22,April,27.3
0.0001552603557529,Colombo,2023-04-23,2023-04-24,April,27.3
0.0002384508255432,Colombo,2023-04-24,2023-04-25,April,27.3
0.0002849953847845,Colombo,2023-04-25,2023-04-26,April,27.3
0.0002406764725189,Colombo,2023-04-26,2023-04-27,April,27.3
0.0002128540327642,Colombo,2023-04-27,2023-04-28,April,27.3
0.0002307285141544,Colombo,2023-04-28,2023-04-29,April,27.3
0.0001532629103827,Colombo,2023-05-04,2023-05-05,May,27.0
4.392614880708109e-05,Colombo,2023-05-07,2023-05-08,May,27.0
0.0001378283706821,Colombo,2023-05-12,2023-05-13,May,27.0
0.0001332082265293,Colombo,2023-05-13,2023-05-14,May,27.0
7.7058257194474e-05,Colombo,2023-05-15,2023-05-16,May,27.0
0.0002281736137522,Colombo,2023-05-17,2023-05-18,May,27.0
0.0002132041612718,Colombo,2023-05-18,2023-05-19,May,27.0
0.0001739551339092,Colombo,2023-05-19,2023-05-20,May,27.0
0.0001570695040911,Colombo,2023-05-20,2023-05-21,May,27.0
0.0002789088976227,Colombo,2023-05-21,2023-05-22,May,27.0
8.94065894187494e-05,Colombo,2023-05-22,2023-05-23,May,27.0
9.73047167953993e-05,Colombo,2023-05-23,2023-05-24,May,27.0
0.0001061255724057,Colombo,2023-05-24,2023-05-25,May,27.0
0.0001255860765322,Colombo,2023-05-25,2023-05-26,May,27.0
1.3122864808040422e-05,Colombo,2023-05-26,2023-05-27,May,27.0
0.0001341033085957,Colombo,2023-05-27,2023-05-28,May,27.0
0.0001340999211336,Colombo,2023-05-28,2023-05-29,May,27.0
0.000190587670479,Colombo,2023-05-29,2023-05-30,May,27.0
6.477826087013601e-05,Colombo,2023-05-30,2023-05-31,May,27.0
0.0001727320240893,Colombo,2023-05-31,2023-06-01,May,27.0
4.6916606837504464e-05,Colombo,2023-06-02,2023-06-03,June,26.7
0.0001585328424665,Colombo,2023-06-03,2023-06-04,June,26.7
0.0001542145636466,Colombo,2023-06-04,2023-06-05,June,26.7
0.0001679734273305,Colombo,2023-06-05,2023-06-06,June,26.7
0.0001448242122365,Colombo,2023-06-09,2023-06-10,June,26.7
0.0001297145374999,Colombo,2023-06-10,2023-06-11,June,26.7
0.0001354683999001,Colombo,2023-06-13,2023-06-14,June,26.7
0.0001776215523144,Colombo,2023-06-14,2023-06-15,June,26.7
5.575482947222086e-05,Colombo,2023-06-15,2023-06-16,June,26.7
0.0001379560092358,Colombo,2023-06-16,2023-06-17,June,26.7
0.000359860348907,Colombo,2023-06-19,2023-06-20,June,26.7
1.2531411715388398e-05,Colombo,2023-06-20,2023-06-21,June,26.7
0.0002434134838518,Colombo,2023-06-21,2023-06-22,June,26.7
8.405771039701697e-05,Colombo,2023-06-22,2023-06-23,June,26.7
0.0001442402433445,Colombo,2023-06-23,2023-06-24,June,26.7
0.0002077698634261,Colombo,2023-06-24,2023-06-25,June,26.7
0.0001237573366876,Colombo,2023-06-25,2023-06-26,June,26.7
0.0001477885171896,Colombo,2023-06-26,2023-06-27,June,26.7
1.4333644061966586e-05,Colombo,2023-06-28,2023-06-29,June,26.7
1.325340185282247e-05,Colombo,2023-06-30,2023-07-01,June,26.7
0.0001965797001764,Colombo,2023-07-01,2023-07-02,July,26.4
0.0001185083168534,Colombo,2023-07-05,2023-07-06,July,26.4
