HCHO_Amount,Location,Present_Date,Next_Date
9.340914470811852e-05,Kurunegala,2020-07-01,2020-07-02
8.337834206299028e-05,Kurunegala,2020-07-02,2020-07-03
2.4848871056950524e-05,Kurunegala,2020-07-04,2020-07-05
5.4773171851528646e-05,Kurunegala,2020-07-05,2020-07-06
6.637392852224384e-05,Kurunegala,2020-07-06,2020-07-07
7.653515733241891e-05,Kurunegala,2020-07-07,2020-07-08
0.0001795866349082,Kurunegala,2020-07-08,2020-07-09
0.0001715035323738,Kurunegala,2020-07-09,2020-07-10
0.000134579887995,Kurunegala,2020-07-11,2020-07-12
0.0001692792500138,Kurunegala,2020-07-12,2020-07-13
0.0001736016456568,Kurunegala,2020-07-13,2020-07-14
6.97088100830517e-05,Kurunegala,2020-07-14,2020-07-15
0.0001421662877053,Kurunegala,2020-07-15,2020-07-16
6.01513546915964e-05,Kurunegala,2020-07-17,2020-07-18
0.0001219443554417,Kurunegala,2020-07-18,2020-07-19
3.638074435609476e-05,Kurunegala,2020-07-19,2020-07-20
0.0001192174470892,Kurunegala,2020-07-21,2020-07-22
0.0001306206172131,Kurunegala,2020-07-23,2020-07-24
9.078126382696591e-05,Kurunegala,2020-07-24,2020-07-25
4.451502214499799e-05,Kurunegala,2020-07-31,2020-08-01
7.168660197888128e-05,Kurunegala,2020-08-01,2020-08-02
0.0002127391498214,Kurunegala,2020-08-07,2020-08-08
3.693764780972165e-05,Kurunegala,2020-08-12,2020-08-13
6.33307905034134e-05,Kurunegala,2020-08-13,2020-08-14
4.508168997927766e-05,Kurunegala,2020-08-14,2020-08-15
0.0001654410496971,Kurunegala,2020-08-16,2020-08-17
6.553214872317303e-05,Kurunegala,2020-08-17,2020-08-18
5.526428147442379e-05,Kurunegala,2020-08-18,2020-08-19
0.0001012003282957,Kurunegala,2020-08-19,2020-08-20
0.000233488058173,Kurunegala,2020-08-20,2020-08-21
8.79050986462927e-05,Kurunegala,2020-08-21,2020-08-22
0.0001977460706113,Kurunegala,2020-08-22,2020-08-23
8.645279245932276e-05,Kurunegala,2020-08-23,2020-08-24
0.0001451829472903,Kurunegala,2020-08-24,2020-08-25
0.0001963307554549,Kurunegala,2020-08-25,2020-08-26
0.0003277817590666,Kurunegala,2020-08-26,2020-08-27
0.0001573129091178,Kurunegala,2020-08-27,2020-08-28
0.0001796798174971,Kurunegala,2020-08-28,2020-08-29
0.0001069164230085,Kurunegala,2020-08-29,2020-08-30
0.0001938236721495,Kurunegala,2020-08-30,2020-08-31
1.558602033413695e-05,Kurunegala,2020-08-31,2020-09-01
0.0001097992299165,Kurunegala,2020-09-04,2020-09-05
0.0001099063664426,Kurunegala,2020-09-10,2020-09-11
8.375414925005387e-05,Kurunegala,2020-09-26,2020-09-27
8.951256664894232e-05,Kurunegala,2020-09-27,2020-09-28
8.52848798552421e-05,Kurunegala,2020-10-01,2020-10-02
0.0001269416798709,Kurunegala,2020-10-02,2020-10-03
9.192366634572488e-05,Kurunegala,2020-10-04,2020-10-05
3.818502914891537e-05,Kurunegala,2020-10-05,2020-10-06
8.833716378303744e-05,Kurunegala,2020-10-06,2020-10-07
0.0001805611837692,Kurunegala,2020-10-08,2020-10-09
3.625645404140589e-05,Kurunegala,2020-10-10,2020-10-11
6.126548652085793e-05,Kurunegala,2020-10-16,2020-10-17
0.0002351778450331,Kurunegala,2020-10-17,2020-10-18
